공고번호,추정가격,지역제한,종목,특수실적,계약방법,적격평가세부기준,입력일
R26BK01275052-000,62130000,"경북,칠곡군",통신,,수의,,2026-01-15
R26BK01277146-000,60621819,"충남,서산시",전기,,수의,,2026-01-15
R26BK01275783-000,45950000,울산,전기,,수의,,2026-01-15
R26BK01275263-000,25794000,"경기,양주시",전기,,수의,,2026-01-15
R26BK01276002-000,143103637,서울,전기,,수의,,2026-01-15
R26BK01277210-001,51818182,"전북,정읍시",전기,,수의,,2026-01-15
R26BK01277239-001,27272727,"전북,정읍시",전기,,수의,,2026-01-15
R26BK01276625-000,32711818,"충남,보령시",전기,,수의,,2026-01-15
R26BK01275930-000,62154546,"경북,안동시",전기,,수의,,2026-01-15
R26BK01274077-000,100568182,인천,전기,,수의,,2026-01-15
R26BK01276495-000,29912727,전북,전문소방,,수의,,2026-01-15
E042600020,83233000,인천,전기,,수의,,2026-01-15
R26BK01275946-000,136361591,"충남,홍성군",전기,,수의,,2026-01-15
R26BK01276000-000,136361591,"충남,홍성군",전기,,수의,,2026-01-15
2600102-00,1480550000,전국/부산,전기,,적격심사,한국토지주택공사_별표-3,2026-01-15
2026-01-000012-00,1258870909,전국/충남,통신,경력기술자[통신]_2인,적격심사,국가철도공단_별표-3,2026-01-15
R26BK01272844-000,1160020000,전국/전남,전기,,적격심사,행자부_별표-4,2026-01-15
R26BK01275690-000,809310000,충북,"전문소방/(전기소방,기계소방)",,적격심사,조달청_별표-2,2026-01-15
E012600118,62948000,경기,전기,신기술[케이블제작인증],적격심사,한국전력공사_8천미만,2026-01-15
R26BK01276434-000,150000000,서울,전기,,적격심사,행자부_별표-7,2026-01-15
R26BK01276954-000,108818181,서울,전기,,적격심사,행자부_별표-7,2026-01-15
2600103-00,639130000,부산,전기,,적격심사,한국토지주택공사_별표-3,2026-01-15
R26BK01275757-000,454545455,서울,전기,,적격심사,행자부_별표-5,2026-01-15
E012600196,145494000,서울/경기,통신,,적격심사,한국전력공사_3억미만,2026-01-15
R26BK01277276-001,242750909,전남,"전문소방/(전기소방,기계소방)",,적격심사,행자부_별표-6,2026-01-15
R26BK01276614-000,289120000,전남,"전문소방/(전기소방,기계소방)",,적격심사,행자부_별표-6,2026-01-15
R26BK01275386-000,240260000,경북,전기,,적격심사,행자부_별표-6,2026-01-15
R26BK01276267-000,226493636,강원,전기,,적격심사,행자부_별표-6,2026-01-15
E012600189,1320855646,전국,전기,배전지중_준공금액,적격심사,한국전력공사(배전)_50억미만,2026-01-15
R26BK01274912-001,103480000,전남,전기,,적격심사,조달청_별표-4,2026-01-15
R26BK01277227-000,841070909,충남,전기,,적격심사,한국농어촌공사_별표-2,2026-01-15
R26BK01276838-000,541476364,전북,"전문소방/(전기소방,기계소방)",,적격심사,행자부_별표-5,2026-01-15
R26BK01276806-000,596045455,전북,전기,,적격심사,행자부_별표-5,2026-01-15
R26BK01277070-000,297492727,전북,통신,,적격심사,행자부_별표-6,2026-01-15
R26BK01275399-000,267328182,강원,"전문소방/(전기소방,기계소방)",,적격심사,행자부_별표-6,2026-01-15
R26BK01275392-000,136363637,"경기,용인시","토목/토건/(철콘,지반조성포장)",,수의,,2026-01-15
R26BK01276785-000,288181819,경북,"토목/토건/(철콘,지반조성포장)",,수의,,2026-01-15
R26BK01272678-000,366590000,부산,건축/토건,,수의,,2026-01-15
R26BK01277578-000,213730000,"전남,순천시",건축/토건,,수의,,2026-01-15
R26BK01274100-001,173013636,"경남,거창군",토목/토건,,수의,,2026-01-15
R26BK01276699-000,98040000,경남,건축/토건,,수의,,2026-01-15
R26BK01276671-000,145360000,경남,건축/토건,,수의,,2026-01-15
R26BK01276809-000,115990000,경남,건축/토건,,수의,,2026-01-15
R26BK01275324-000,49454545,"경남,함안군",토목/토건,,수의,,2026-01-15
R26BK01275224-000,537170000,경북,실내건축/건축/토건,,적격심사,행자부_별표-5,2026-01-15
R26BK01271423-000,24031940000,전국,건축/토건,,간이종심제,조달청(간이종심제-건축)_별표-1-5,2026-01-15
R26BK01276119-000,2828710000,경기,조경,,적격심사,행자부_별표-4,2026-01-15
R26BK01275788-000,22410900000,전국/인천,토목/토건,,적격심사,행자부_별표-1,2026-01-15
R26BK01276921-000,13118435455,전국/경북,"토목/토건/(철콘,지반조성포장,상하수도)",,적격심사,행자부_별표-1,2026-01-15
R26BK01275321-000,616363637,충남,"토목/토건/(지반조성포장,도장습식방수석공)",,적격심사,행자부_별표-5,2026-01-15
R26BK01277423-000,227272727,충남,건축/토건,,적격심사,행자부_별표-6,2026-01-15
R26BK01274719-000,400575746,제주,건축/토건,,적격심사,행자부_별표-5,2026-01-15
R26BK01274397-000,377728057,제주,건축/토건,,적격심사,행자부_별표-6,2026-01-15
R26BK01274609-000,389874358,제주,건축/토건,,적격심사,행자부_별표-6,2026-01-15
R26BK01277021-000,371436364,경기,건축/토건,,적격심사,조달청_별표-3,2026-01-15
R26BK01275833-000,1864982545,인천,"(건축,토목)/토건",,적격심사,한국농어촌공사_별표-2,2026-01-15
R26BK01276049-002,559700000,전국,"건축/토건/(기계가스설비,실내건축)",,적격심사,조달청_별표-3,2026-01-15
R26BK01274983-000,914870000,경북,건축/토건,,적격심사,행자부_별표-5,2026-01-15
R26BK01275633-002,1458727273,서울,"건축/토건/(지반조성포장,도장습식방수석공,실내건축)",,적격심사,조달청_별표-2,2026-01-15
R26BK01276522-000,438610000,서울,토목/토건,,적격심사,행자부_별표-5,2026-01-15
202600255,3730768000,충북/세종,"건축/토건/(철콘,기계가스설비,금속창호지붕,철강구조물)",,적격심사,한국도로공사_별표-4,2026-01-15
R26BK01277424-000,880561818,충남,토목/토건,,적격심사,한국농어촌공사_별표-3,2026-01-15
R26BK01277536-000,1018881819,경북,토목/토건,,적격심사,행자부_별표-4,2026-01-15
R26BK01276474-000,649213637,경기,토목/토건,,적격심사,행자부_별표-5,2026-01-15
R26BK01274401-000,1393951520,제주,건축/토건,,적격심사,행자부_별표-4,2026-01-15
B3202600074,28000000,전북,조경식재시설물,"사회적기업,여성기업,장애인기업",수의,,2026-01-15
R26BK01276631-000,24607273,서울/인천,실내건축,,수의,,2026-01-15
R26BK01275863-000,145551818,"전남,장흥군",비계구조,,수의,,2026-01-15
R26BK01263400-000,74010000,"충남,아산시",실내건축,,수의,,2026-01-15
R26BK01275622-000,199328182,"경기,부천시",상하수도,장비[누수복구],수의,,2026-01-15
R26BK01277575-000,90736363,대구,조경식재시설물,,수의,,2026-01-15
R26BK01275444-000,77120000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",조경식재시설물/도시림조성/산림조합,,수의,,2026-01-15
R26BK01276916-000,88454546,"강원,철원군",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01276966-000,85636364,"강원,철원군",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01276882-000,90727273,"강원,철원군",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01275666-000,77272727,"경기,남양주시",상하수도,,수의,,2026-01-15
R26BK01277137-000,54545455,"경기,남양주시",금속창호지붕,,수의,,2026-01-15
R26BK01272673-000,177758182,부산,"(철콘,지반조성포장)",,수의,,2026-01-15
R26BK01275950-000,90500000,부산,철콘,,수의,,2026-01-15
R26BK01272676-000,181594546,부산,상하수도,장비[진공흡입준설차량],수의,,2026-01-15
R26BK01275316-000,108618182,부산,도장습식방수석공,장비[도색차량],수의,,2026-01-15
R26BK01275162-000,173581819,"경북,고령군",금속창호지붕,,수의,,2026-01-15
R26BK01276959-000,90909091,"경기,광주시",금속창호지붕,,수의,,2026-01-15
R26BK01276323-000,100316364,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",도장습식방수석공,,수의,,2026-01-15
R26BK01276807-000,181818182,"경북,안동시",철콘,,수의,,2026-01-15
R26BK01276945-000,36363636,"경남,통영시",조경식재시설물,,수의,,2026-01-15
R26BK01275283-000,99180000,"경기,양주시",도장습식방수석공,장비[도색차량],수의,,2026-01-15
R26BK01276934-000,90180000,"경기,의왕시",조경식재시설물,,수의,,2026-01-15
R26BK01276955-000,90180000,"경기,의왕시",조경식재시설물,,수의,,2026-01-15
R26BK01273084-000,90909091,"경기,화성시",금속창호지붕,,수의,,2026-01-15
R26BK01275259-000,81818182,"경기,김포시",금속창호지붕,,수의,,2026-01-15
R26BK01274303-000,181818182,"경기,고양시",금속창호지붕,,수의,,2026-01-15
R26BK01274224-000,181818182,"경기,고양시",도장습식방수석공,,수의,,2026-01-15
R26BK01277149-000,163636364,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01270856-000,133298182,"경기,안산시",금속창호지붕,,수의,,2026-01-15
R26BK01275479-000,181299091,"충북,청주시",상하수도,,수의,,2026-01-15
R26BK01275504-000,181299091,"충북,청주시",상하수도,,수의,,2026-01-15
R26BK01277026-000,81818182,"경기,광주시",상하수도,,수의,,2026-01-15
R26BK01277063-000,81818182,"경기,광주시",지반조성포장,,수의,,2026-01-15
R26BK01277241-000,116363637,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01277169-000,116363637,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01277271-000,116363637,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01277220-000,116363637,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01276289-000,45454546,"충남,천안시",조경식재시설물,,수의,,2026-01-15
R26BK01275862-000,136000000,"경기,안양시",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01276895-000,54545455,"충남,예산군","(철콘,지반조성포장)",,수의,,2026-01-15
R26BK01277074-000,90909091,"전북,군산시",도장습식방수석공,,수의,,2026-01-15
R26BK01275042-000,105663636,부산,조경식재시설물,특수실적,수의,,2026-01-15
R26BK01275954-000,40872728,"경기,안산시",금속창호지붕,,수의,,2026-01-15
R26BK01275890-000,90863637,부산,"(철콘,지반조성포장,상하수도)",,수의,,2026-01-15
R26BK01276617-000,78181818,대전,지반조성포장,,수의,,2026-01-15
R26BK01274375-000,181818182,"경기,용인시",지반조성포장,,수의,,2026-01-15
R26BK01274394-000,181818182,"경기,용인시",지반조성포장,,수의,,2026-01-15
R26BK01277151-000,45454545,"전북,익산시",철콘,,수의,,2026-01-15
R26BK01277180-000,109090909,"경기,화성시",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01277275-000,118181819,"경기,화성시",상하수도,장비[하수관로준설차량],수의,,2026-01-15
R26BK01276103-000,90909091,"경기,화성시",지반조성포장,,수의,,2026-01-15
R26BK01276500-000,109090909,"경기,화성시",금속창호지붕,,수의,,2026-01-15
R26BK01273871-000,59090909,"전북,남원시",도장습식방수석공,,수의,,2026-01-15
R26BK01275384-000,159584546,"충북,청주시",상하수도,,수의,,2026-01-15
R26BK01275431-000,159584546,"충북,청주시",상하수도,,수의,,2026-01-15
2026-00107,87411818,제주,실내건축,,수의,,2026-01-15
2026-00108,48850909,"강원,강릉시",기계가스설비,,수의,,2026-01-15
R26BK01274387-000,54730000,"대구/경북,상주시",기계가스설비,,수의,,2026-01-15
R26BK01276546-000,29881820,대구,기계가스설비,,수의,,2026-01-15
R26BK01276459-000,98336360,대구,"(도장습식방수석공,실내건축)",,수의,,2026-01-15
R26BK01277107-000,65515455,"전북,익산시",실내건축,,수의,,2026-01-15
R26BK01274840-000,90550000,"경기,의왕시",상하수도,,수의,,2026-01-15
R26BK01274989-000,90550000,"경기,의왕시",상하수도,,수의,,2026-01-15
R26BK01277490-000,45454545,"충남,보령시",도장습식방수석공,,수의,,2026-01-15
R26BK01275218-000,81818182,"경북,경주시",금속창호지붕,,수의,,2026-01-15
R26BK01276007-000,42307273,"전남,곡성군/전남,광양시/전남,구례군/전남,순천시",도장습식방수석공,,수의,,2026-01-15
R26BK01277451-000,191723636,경북,실내건축,,수의,,2026-01-15
R26BK01274552-000,87272728,대구,기계가스설비,,수의,,2026-01-15
R26BK01276308-000,21527273,"경남,양산시",지반조성포장,,수의,,2026-01-15
R26BK01276589-000,35847272,대전,금속창호지붕,,수의,,2026-01-15
R26BK01274538-000,177203637,"충남,예산군",지반조성포장,,수의,,2026-01-15
R26BK01268517-000,133728182,제주,철강구조물,풍력발전기[유지보수],수의,,2026-01-15
R26BK01275312-000,160727273,"경북,영천시",지반조성포장,,수의,,2026-01-15
R26BK01275245-000,30369091,"전남,장성군",철콘,,수의,,2026-01-15
R26BK01276235-000,134418182,"경남,김해시",철콘,,수의,,2026-01-15
R26BK01265353-000,35040909,"경북,고령군",조경식재시설물,,수의,,2026-01-15
2026-00087,54460673,서울,금속창호지붕,,수의,,2026-01-15
R26BK01275977-000,29400000,"전남,장성군",도장습식방수석공,,수의,,2026-01-15
R26BK01276325-000,183653636,"충남,예산군",철콘,,수의,,2026-01-15
R26BK01275911-000,38636364,"경기,성남시",조경식재시설물,,수의,,2026-01-15
R26BK01276010-000,66885455,"전남,함평군",금속창호지붕,,수의,,2026-01-15
R26BK01276941-000,171337273,"경기,광주시",실내건축,,수의,,2026-01-15
R26BK01276681-000,80280000,경남,"(비계구조,석면해체)",,수의,,2026-01-15
R26BK01274974-000,177338837,"경기,이천시",지반조성포장,,수의,,2026-01-15
R26BK01275187-000,81818182,"경북,경주시",도장습식방수석공,,수의,,2026-01-15
R26BK01277162-000,90909091,"전북,정읍시",금속창호지붕,,수의,,2026-01-15
R26BK01274656-000,146348182,"충남,예산군",지반조성포장,,수의,,2026-01-15
R26BK01275036-000,22572727,"경기,광명시",조경식재시설물,,수의,,2026-01-15
R26BK01274259-000,103760000,부산,도장습식방수석공,,수의,,2026-01-15
R26BK01274711-000,88852727,부산,기계가스설비,,수의,,2026-01-15
R26BK01275711-000,69736363,대구,철콘,,수의,,2026-01-15
R26BK01276396-000,111126364,"충남,예산군",철콘,,수의,,2026-01-15
R26BK01276506-000,176338182,"충남,예산군",철콘,,수의,,2026-01-15
R26BK01276081-000,104600000,인천,실내건축,,수의,,2026-01-15
R26BK01275799-000,72468182,광주광역시,기계가스설비,,수의,,2026-01-15
R26BK01275932-000,72727273,"경기,성남시",조경식재시설물,,수의,,2026-01-15
R26BK01277337-000,114121819,"충남,부여군",조경식재시설물/도시림조성/산림조합,,수의,,2026-01-15
R26BK01276607-000,65363636,광주광역시,철콘/도장습식방수석공,,수의,,2026-01-15
R26BK01276452-000,22272728,"경북,포항시",철콘,,수의,,2026-01-15
R26BK01276349-000,158154546,세종,지반조성포장,,수의,,2026-01-15
R26BK01276214-000,173327273,세종,지반조성포장,,수의,,2026-01-15
R26BK01277252-000,86970000,"전북,정읍시",도장습식방수석공,,수의,,2026-01-15
R26BK01277236-000,132011818,"경북,구미시",실내건축,,수의,,2026-01-15
R26BK01276960-000,40468182,"경남,통영시",실내건축,,수의,,2026-01-15
R26BK01275011-000,76034545,"경기,광명시",조경식재시설물,,수의,,2026-01-15
2026-00088,68225009,서울,도장습식방수석공,,수의,,2026-01-15
R26BK01277161-000,35598182,"전남,장성군",철콘,,수의,,2026-01-15
R26BK01276355-000,21936364,"경남,양산시",지반조성포장,,수의,,2026-01-15
R26BK01275131-000,38472728,"경북,포항시",철콘,,수의,,2026-01-15
R26BK01274238-000,1718181818,전국/경기,철콘,,적격심사,행자부_별표-4,2026-01-15
E012600186,65220000,충북,조경식재시설물,,적격심사,한국전력공사_2억미만,2026-01-15
R26BK01277264-000,351818182,경기,금속창호지붕,,적격심사,조달청_별표-3,2026-01-15
R26BK01277328-000,263636364,강원,금속창호지붕,,적격심사,조달청_별표-4,2026-01-15
R26BK01277353-000,214545455,강원,금속창호지붕,,적격심사,조달청_별표-4,2026-01-15
